standard;jsoup;false
axis;eclipselink;false
oro;AppleJavaExtensions;false
geronimo;AppleJavaExtensions;false
struts2;jsoup;false
oro;inflector;false
commons-net;c3p0;false
jclouds;aws-java-sdk;false
eclipselink;arquillian;false
guava-testlib;aws-java-sdk;false
htmlcompressor;c3p0;false
xmlrpc;jsoup;false
yuicompressor;c3p0;false
dwr;jcip-annotations;false
ognl;jsoup;false
org.apache.servicemix.specs.saaj-api;zookeeper;false
puretls;concurrent;false
oro;struts2;false
swingx;jcip-annotations;false
stringtemplate;jsoup;false
logkit;avalon;true
jmeter;jcip-annotations;false
xwork-core;jsoup;false
opencsv;arquillian;false
sitemesh;jsoup;false
openejb;AppleJavaExtensions;false
jmockit;concurrent;false
org.eclipse.swt;junit-addons;false
swing-layout;substance;false
dbunit;c3p0;false
blazeds;acegi-security;false
synthetica;substance;true
akka-actor;apache-felix;false
shared-i18n;apache-felix;false
akka-actor;amqp-client;false
swingx;cglib;false
aopalliance;blazeds;false
jwebunit;htmlparser;false
javolution;commons-validator;false
dbunit;struts;false
shared-ldif;apache-felix;false
heroku-api;amqp-client;false
aopalliance;struts2;false
jericho-html;htmlparser;false
base64;twitter4j;false
pluto;solr;false
solr;pdfbox;false
classworlds;org.eclipse.jgit;false
tomahawk;gdata;false
jedis;amqp-client;false
asm;AppleJavaExtensions;false
org.eclipse.jgit;amqp-client;false
nekohtml;htmlparser;true
asm;inflector;false
asm;markdownj;false
json-simple;jettison;true
activemq-ra;apache-felix;false
snakeyaml;jzlib;false
substance;struts;false
dbunit;apache-felix;false
joda-time;bson;false
jbossjts;resteasy;false
groovy;jedis;false
groovy;xml-resolver;false
lwjgl;protobuf-java;false
je;htmlunit;false
js;akka-actor;false
colt;jgroups;false
groovy;shared-ldap;false
groovy;greenmail;false
scale7-core;jcommander;false
scale7-core;opencsv;false
mockobjects;htmlunit;false
groovy;apache-camel;false
groovy;akka-actor;false
jython;resteasy;false
js;maven-webdav;false
jsch;lambdaj;false
groovy;clojure;false
groovy;flexjson;false
wro4j;jcommander;false
plexus;jcommander;false
js;aether-connector;false
swing-layout;miglayout;true
abdera;htmlunit;false
groovy;maven-webdav;false
classworlds;resteasy;false
jsch;liquibase;false
jsch;amqp-client;false
joda-time;commons-email;false
jsch;j2ssh;true
mvel2;opencsv;false
groovy;aether-connector;false
jcommander;protobuf-java;false
concurrent;htmlunit;false
j2ssh;appengine;false
richfaces;appengine;false
poi;jtds;false
freemarker;org.restlet;false
ajax4jsf;appengine;false
jsch;appengine;false
jgoodies;cglib;false
jide-oss;scala;false
AppleJavaExtensions;scala;false
opencsv;shrinkwrap;false
openide-lookup;abdera;false
cglib;org.restlet;false
eclipselink;shrinkwrap;false
appengine;org.restlet;false
smack;applejavaextensions;false
javolution;stringtemplate;false
velocity;junit-addons;false
velocity;tapestry;false
json-lib;jxl;false
org.eclipse;org.restlet;false
je;org.restlet;false
swingx;scala;false
aopalliance;org.restlet;false
